Timestamp,Section,Inverter,Power_AC,Temp_Corr,Theo_Power,G_M0,G_M10,G_M11,TA_239594,TM_239595,TM_239876,TM_239877,E_W_D,E_W_S
"2021-01-01 00:00:00",120,120,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",121,121,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",122,122,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",123,123,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",124,124,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",125,125,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",126,126,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",127,127,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",128,128,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",129,129,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",130,130,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",131,131,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",132,132,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",133,133,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
